booking_id,ship,booking_date,sailing_date,occupants,total_fare,cabin_type
1000005753,Atlantic Dream,2025-11-25 20:42:26.722585,2025-12-15 20:42:26.722585,1,8749.35,Balcony
1000005754,Oceanic Explorer,2026-01-01 20:42:26.722588,2026-01-03 20:42:26.722588,3,800.36,Balcony
1000005755,Atlantic Dream,2025-05-26 20:42:26.722594,2025-10-13 20:42:26.722594,4,6511.43,Balcony
1000005756,Atlantic Dream,2025-05-15 20:42:26.722602,2025-06-26 20:42:26.722602,1,8410.52,Oceanview
1000005757,Sea Voyager,2025-09-29 20:42:26.722606,2025-12-20 20:42:26.722606,4,3087.9,Oceanview
1000005758,Atlantic Dream,2025-09-11 20:42:26.722614,2025-09-29 20:42:26.722614,2,290.58,Balcony
1000005759,Oceanic Explorer,2025-04-14 20:42:26.722618,2025-05-11 20:42:26.722618,3,2413.17,Suite
1000005760,Sea Voyager,2025-03-26 20:42:26.722624,2025-07-30 20:42:26.722624,4,280.11,Balcony
1000005761,Oceanic Explorer,2025-06-13 20:42:26.722631,2025-08-11 20:42:26.722631,4,8074.41,Oceanview
1000005762,Oceanic Explorer,2025-07-27 20:42:26.722638,2025-08-23 20:42:26.722638,1,374.07,Balcony
1000005763,Oceanic Explorer,2025-04-27 20:42:26.722642,2025-10-04 20:42:26.722642,3,1405.43,Balcony
1000005764,Sea Voyager,2025-05-31 20:42:26.722649,2025-06-28 20:42:26.722649,3,2889.12,Balcony
1000005765,Sea Voyager,2025-07-09 20:42:26.722655,2025-07-09 20:42:26.722655,3,7988.31,Balcony
1000005766,Atlantic Dream,2025-07-13 20:42:26.722661,2025-09-09 20:42:26.722661,2,4730.77,Oceanview
1000005767,Atlantic Dream,2026-03-13 20:42:26.722666,2026-09-11 20:42:26.722666,2,8107.58,Balcony
1000005768,Atlantic Dream,2025-11-27 20:42:26.722670,2025-12-11 20:42:26.722670,3,7183.76,Balcony
1000005769,Sea Voyager,2025-11-09 20:42:26.722677,2025-12-29 20:42:26.722677,1,7935.45,Balcony
1000005770,Sea Voyager,2025-06-15 20:42:26.722681,2025-08-29 20:42:26.722681,3,3461.0,Interior
1000005771,Atlantic Dream,2026-03-08 20:42:26.722687,2026-04-22 20:42:26.722687,4,7399.44,Oceanview
1000005772,Atlantic Dream,2025-10-06 20:42:26.722695,2025-12-23 20:42:26.722695,2,7391.74,Oceanview
1000005773,Sea Voyager,2025-11-13 20:42:26.722699,2026-03-16 20:42:26.722699,4,6051.75,Balcony
1000005774,Oceanic Explorer,2025-04-19 20:42:26.722707,2025-07-26 20:42:26.722707,1,957.45,Interior
1000005775,Atlantic Dream,2025-08-04 20:42:26.722711,2025-12-06 20:42:26.722711,1,7964.02,Balcony
1000005776,Atlantic Dream,2025-08-26 20:42:26.722715,2025-09-20 20:42:26.722715,2,4714.0,Oceanview
1000005777,Atlantic Dream,2025-05-23 20:42:26.722721,2025-06-15 20:42:26.722721,3,3902.02,Balcony
1000005778,Sea Voyager,2025-10-22 20:42:26.722727,2026-01-08 20:42:26.722727,4,8988.31,Balcony
1000005779,Sea Voyager,2026-03-19 20:42:26.722735,2026-06-16 20:42:26.722735,1,7546.08,Balcony
1000005780,,2025-11-01 20:42:26.722739,2026-02-17 20:42:26.722739,4,5121.02,Balcony
1000005781,Atlantic Dream,2026-01-21 20:42:26.722746,2026-02-13 20:42:26.722746,2,5861.03,Balcony
1000005782,Sea Voyager,2026-03-11 20:42:26.722751,2026-08-23 20:42:26.722751,3,131.3,Oceanview
1000005783,Oceanic Explorer,2025-07-14 20:42:26.722757,2025-10-22 20:42:26.722757,3,3350.46,Balcony
1000005784,Atlantic Dream,2026-02-17 20:42:26.722763,2026-07-04 20:42:26.722763,4,8085.93,Interior
1000005785,Oceanic Explorer,2025-09-18 20:42:26.722770,2026-02-12 20:42:26.722770,4,4978.85,Balcony
1000005786,Atlantic Dream,2026-01-07 20:42:26.722777,2026-06-27 20:42:26.722777,4,4393.47,Interior
1000005787,Sea Voyager,2025-12-16 20:42:26.722786,2026-01-09 20:42:26.722786,3,4888.55,Interior
1000005788,Sea Voyager,2026-02-14 20:42:26.722792,2026-08-17 20:42:26.722792,4,-145.14,Balcony
1000005789,Atlantic Dream,2025-09-25 20:42:26.722800,2026-02-25 20:42:26.722800,2,2329.76,Interior
1000005790,Sea Voyager,2025-04-03 20:42:26.722805,2025-10-13 20:42:26.722805,1,6206.71,Balcony
1000005791,Atlantic Dream,2025-03-23 20:42:26.722808,2025-09-10 20:42:26.722808,2,7978.67,Balcony
1000005792,Oceanic Explorer,2025-11-22 20:42:26.722813,2026-06-07 20:42:26.722813,2,6212.71,Balcony
1000005793,Atlantic Dream,2025-05-25 20:42:26.722819,2025-07-16 20:42:26.722819,4,5090.73,Balcony
1000005794,Atlantic Dream,2025-07-20 20:42:26.722829,2025-12-27 20:42:26.722829,3,2803.94,Balcony
1000005795,Atlantic Dream,2025-07-11 20:42:26.722835,2025-12-21 20:42:26.722835,1,3649.88,Interior
1000005796,Sea Voyager,2025-11-29 20:42:26.722838,2026-04-14 20:42:26.722838,2,3659.33,Balcony
1000005797,Atlantic Dream,2025-10-31 20:42:26.722843,2026-01-09 20:42:26.722843,3,6101.7,Interior
1000005798,Oceanic Explorer,2025-11-30 20:42:26.722849,2026-02-22 20:42:26.722849,4,7892.89,Balcony
1000005799,Sea Voyager,2025-12-20 20:42:26.722858,2026-01-20 20:42:26.722858,1,9829.53,Interior
1000005800,Atlantic Dream,2025-04-06 20:42:26.722862,2025-06-26 20:42:26.722862,3,8805.55,Suite
1000005801,Sea Voyager,2026-02-17 20:42:26.722869,2026-03-01 20:42:26.722869,4,-496.0,Balcony
1000005802,Sea Voyager,2025-06-16 20:42:26.722876,2025-06-12 20:42:26.722876,3,7777.3,Interior
1000005803,Sea Voyager,2025-06-10 20:42:26.722882,2025-06-16 20:42:26.722882,3,2135.1,Balcony
1000005804,Sea Voyager,2025-05-19 20:42:26.722889,2025-11-29 20:42:26.722889,1,8575.55,Oceanview
1000005805,Oceanic Explorer,2025-08-20 20:42:26.722894,2025-11-01 20:42:26.722894,3,5645.48,Oceanview
1000005806,Sea Voyager,2025-11-30 20:42:26.722900,2026-05-24 20:42:26.722900,3,2808.33,Balcony
1000005807,Sea Voyager,2025-06-01 20:42:26.722905,2025-09-28 20:42:26.722905,2,397.58,Balcony
1000005808,Atlantic Dream,2025-05-05 20:42:26.722910,2025-06-01 20:42:26.722910,3,2094.45,Balcony
1000005809,Sea Voyager,2026-02-06 20:42:26.722916,2026-06-26 20:42:26.722916,4,5218.81,Balcony
1000005810,Atlantic Dream,2025-07-19 20:42:26.722926,2025-12-12 20:42:26.722926,4,3538.04,Balcony
1000005811,Oceanic Explorer,2025-07-25 20:42:26.722933,2026-02-05 20:42:26.722933,2,641.2,Suite
1000005812,Atlantic Dream,2025-07-31 20:42:26.722937,2025-07-22 20:42:26.722937,1,1953.23,Oceanview
1000005813,Sea Voyager,2025-08-02 20:42:26.722941,2025-10-22 20:42:26.722941,1,9863.77,Oceanview
1000005814,Sea Voyager,2026-03-05 20:42:26.722944,2026-04-30 20:42:26.722944,3,8077.19,Balcony
1000005815,Atlantic Dream,2025-08-09 20:42:26.722950,2026-02-08 20:42:26.722950,4,9299.7,Balcony
1000005816,Atlantic Dream,2025-07-22 20:42:26.722957,2025-09-23 20:42:26.722957,2,3536.87,Interior
1000005817,Oceanic Explorer,2025-10-13 20:42:26.722962,2025-12-07 20:42:26.722962,3,7752.08,Interior
1000005818,Oceanic Explorer,2026-02-10 20:42:26.722968,2026-05-05 20:42:26.722968,2,3058.53,Balcony
1000005819,Sea Voyager,2025-03-25 20:42:26.722973,2025-07-12 20:42:26.722973,4,715.51,Oceanview
1000005820,Atlantic Dream,2025-10-13 20:42:26.722980,2026-02-21 20:42:26.722980,1,3439.29,Interior
1000005821,Oceanic Explorer,2026-03-07 20:42:26.722983,2026-08-18 20:42:26.722983,4,2380.14,Oceanview
1000005822,Atlantic Dream,2025-12-13 20:42:26.722991,2025-12-04 20:42:26.722991,4,5345.15,Balcony
1000005823,Sea Voyager,2025-07-24 20:42:26.723000,2026-02-03 20:42:26.723000,2,7988.97,Balcony
1000005824,Sea Voyager,2025-09-09 20:42:26.723004,2026-01-26 20:42:26.723004,4,2240.99,Balcony
1000005825,Atlantic Dream,2026-03-19 20:42:26.723011,2026-03-17 20:42:26.723011,3,8922.53,Interior
1000005826,Atlantic Dream,2025-06-20 20:42:26.723018,2025-06-14 20:42:26.723018,1,9283.78,Oceanview
1000005827,Sea Voyager,2025-06-01 20:42:26.723021,2025-09-17 20:42:26.723021,2,3126.53,Interior
1000005828,Oceanic Explorer,2025-08-27 20:42:26.723027,2026-01-19 20:42:26.723027,1,6092.33,Interior
1000005829,Oceanic Explorer,2026-03-09 20:42:26.723031,2026-09-17 20:42:26.723031,4,2751.61,Balcony
1000005830,Sea Voyager,2026-02-08 20:42:26.723038,2026-05-08 20:42:26.723038,4,7026.3,Balcony
1000005831,Oceanic Explorer,2025-06-23 20:42:26.723045,2025-12-22 20:42:26.723045,3,4336.47,Interior
1000005832,Atlantic Dream,2025-07-07 20:42:26.723052,2025-08-31 20:42:26.723052,3,3809.14,Oceanview
1000005833,Oceanic Explorer,2025-10-13 20:42:26.723058,2026-01-16 20:42:26.723058,4,-403.79,Interior
1000005834,Sea Voyager,2025-07-11 20:42:26.723067,2025-08-06 20:42:26.723067,3,6899.61,Balcony
1000005835,Sea Voyager,2025-09-29 20:42:26.723073,2026-02-08 20:42:26.723073,4,7929.44,Interior
1000005836,Atlantic Dream,2025-08-13 20:42:26.723080,2025-10-03 20:42:26.723080,1,7994.32,Balcony
1000005837,Oceanic Explorer,2026-03-12 20:42:26.723084,2026-05-12 20:42:26.723084,3,6647.57,Suite
1000005838,Oceanic Explorer,2026-01-23 20:42:26.723090,2026-06-24 20:42:26.723090,3,3928.51,Interior
1000005839,Sea Voyager,2025-12-24 20:42:26.723096,2026-05-13 20:42:26.723096,4,8244.01,Balcony
1000005840,Sea Voyager,2025-06-17 20:42:26.723103,2025-08-25 20:42:26.723103,4,7166.86,Oceanview
1000005841,Atlantic Dream,2025-11-18 20:42:26.723111,2026-01-30 20:42:26.723111,3,7025.89,Balcony
1000005842,Oceanic Explorer,2025-03-29 20:42:26.723116,2025-06-19 20:42:26.723116,4,3614.3,Balcony
1000005843,Oceanic Explorer,2025-09-12 20:42:26.723125,2025-10-11 20:42:26.723125,2,7233.87,Suite
1000005844,Sea Voyager,2025-12-26 20:42:26.723130,2025-12-16 20:42:26.723130,4,9729.45,Interior
1000005845,Atlantic Dream,2025-10-28 20:42:26.723137,2025-12-20 20:42:26.723137,3,2135.44,Oceanview
1000005846,Sea Voyager,2025-08-10 20:42:26.723143,2026-01-15 20:42:26.723143,2,1122.99,Oceanview
1000005847,Oceanic Explorer,2025-11-28 20:42:26.723148,2026-04-07 20:42:26.723148,2,3749.81,Interior
1000005848,Atlantic Dream,2025-05-25 20:42:26.723153,2025-11-18 20:42:26.723153,1,-108.51,Balcony
1000005849,Oceanic Explorer,2025-12-02 20:42:26.723157,2026-03-04 20:42:26.723157,1,2691.16,Oceanview
1000005850,Oceanic Explorer,2025-08-07 20:42:26.723160,2025-12-28 20:42:26.723160,4,9811.02,Balcony
1000005851,Oceanic Explorer,2025-08-28 20:42:26.723168,2026-03-02 20:42:26.723168,4,2860.87,Balcony
1000005852,Atlantic Dream,2026-01-13 20:42:26.723176,2026-04-20 20:42:26.723176,3,689.68,Balcony
1000005853,Atlantic Dream,2025-05-03 20:42:26.723182,2025-08-24 20:42:26.723182,1,4500.72,Suite
1000005854,Atlantic Dream,2025-12-28 20:42:26.723186,2026-05-09 20:42:26.723186,1,532.06,Oceanview
1000005855,Sea Voyager,2025-05-30 20:42:26.723189,2025-08-07 20:42:26.723189,3,5871.07,Balcony
1000005856,Sea Voyager,2025-04-10 20:42:26.723196,2025-08-06 20:42:26.723196,4,8601.55,Balcony
1000005857,Oceanic Explorer,2025-09-12 20:42:26.723204,2026-01-08 20:42:26.723204,4,1851.13,Balcony
1000005858,Atlantic Dream,2025-10-07 20:42:26.723212,2025-11-06 20:42:26.723212,3,7307.56,Interior
1000005859,Sea Voyager,2025-09-26 20:42:26.723218,2026-03-30 20:42:26.723218,2,1161.06,Balcony
1000005860,Sea Voyager,2025-11-07 20:42:26.723222,2026-03-04 20:42:26.723222,3,4577.13,Balcony
1000005861,Atlantic Dream,2026-01-04 20:42:26.723228,2026-04-15 20:42:26.723228,2,9375.15,Interior
1000005862,Atlantic Dream,2025-11-06 20:42:26.723233,2026-02-09 20:42:26.723233,2,8926.92,Balcony
1000005863,Oceanic Explorer,2025-05-24 20:42:26.723238,2025-05-18 20:42:26.723238,3,9728.23,Oceanview
1000005864,Sea Voyager,2025-09-18 20:42:26.723245,2025-12-27 20:42:26.723245,4,9281.82,Balcony
1000005865,Oceanic Explorer,2025-04-20 20:42:26.723252,2025-10-26 20:42:26.723252,2,688.13,Oceanview
1000005866,Oceanic Explorer,2025-09-14 20:42:26.723257,2025-09-28 20:42:26.723257,4,5945.75,Interior
1000005867,Sea Voyager,2025-11-12 20:42:26.723267,2026-04-07 20:42:26.723267,1,3327.99,Oceanview
1000005868,Sea Voyager,2025-07-11 20:42:26.723270,2025-11-29 20:42:26.723270,2,1082.32,Balcony
1000005869,Sea Voyager,2025-12-11 20:42:26.723276,2026-06-11 20:42:26.723276,3,8757.12,Balcony
1000005870,Oceanic Explorer,2025-11-26 20:42:26.723281,2026-05-13 20:42:26.723281,1,8561.88,Balcony
1000005871,Sea Voyager,2025-03-30 20:42:26.723285,2025-10-08 20:42:26.723285,4,20.14,Balcony
1000005872,Sea Voyager,2025-10-20 20:42:26.723292,2026-03-17 20:42:26.723292,4,26.35,Balcony
1000005873,Oceanic Explorer,2025-10-20 20:42:26.723299,2025-10-13 20:42:26.723299,3,-400.26,Suite
1000005874,Sea Voyager,2025-11-12 20:42:26.723306,2026-02-06 20:42:26.723306,3,1150.88,Balcony
1000005875,Atlantic Dream,2025-04-24 20:42:26.723312,2025-04-29 20:42:26.723312,4,5873.11,Balcony
1000005876,Atlantic Dream,2025-05-08 20:42:26.723318,2025-06-25 20:42:26.723318,2,7110.79,Interior
1000005877,Atlantic Dream,2026-01-01 20:42:26.723323,2026-04-01 20:42:26.723323,4,2362.93,Oceanview
1000005878,Oceanic Explorer,2025-06-24 20:42:26.723332,2025-09-17 20:42:26.723332,3,8934.04,Oceanview
1000005879,Sea Voyager,2025-09-28 20:42:26.723339,2025-12-11 20:42:26.723339,2,3316.13,Interior
1000005880,,2025-10-22 20:42:26.723343,2026-02-16 20:42:26.723343,1,3115.61,Interior
1000005881,,2025-10-18 20:42:26.723347,2025-10-17 20:42:26.723347,4,2652.6,Oceanview
1000005882,Atlantic Dream,2025-04-10 20:42:26.723354,2025-07-10 20:42:26.723354,2,7877.81,Balcony
1000005883,Sea Voyager,2025-07-23 20:42:26.723359,2025-08-05 20:42:26.723359,4,554.96,Balcony
1000005884,Oceanic Explorer,2025-08-05 20:42:26.723366,2026-02-13 20:42:26.723366,1,144.4,Oceanview
1000005885,Atlantic Dream,2025-08-09 20:42:26.723371,2025-09-02 20:42:26.723371,3,7473.86,Interior
1000005886,Oceanic Explorer,2025-10-31 20:42:26.723376,2026-04-06 20:42:26.723376,2,1564.16,Oceanview
1000005887,Oceanic Explorer,2026-02-21 20:42:26.723382,2026-07-15 20:42:26.723382,4,9299.44,Oceanview
1000005888,Sea Voyager,2025-05-07 20:42:26.723388,2025-08-03 20:42:26.723388,3,5464.42,Balcony
1000005889,Oceanic Explorer,2026-01-04 20:42:26.723416,2026-05-28 20:42:26.723416,1,602.71,Suite
1000005890,Sea Voyager,2026-03-19 20:42:26.723420,2026-09-13 20:42:26.723420,4,1790.52,Oceanview
1000005891,Sea Voyager,2025-11-17 20:42:26.723428,2026-03-31 20:42:26.723428,3,8754.79,Oceanview
1000005892,Sea Voyager,2025-12-21 20:42:26.723434,2026-01-01 20:42:26.723434,3,2451.41,Balcony
1000005893,,2025-12-12 20:42:26.723439,2026-01-12 20:42:26.723439,2,4126.24,Interior
1000005894,Atlantic Dream,2026-02-24 20:42:26.723444,2026-09-04 20:42:26.723444,1,5968.78,Balcony
1000005895,Atlantic Dream,2025-11-25 20:42:26.723447,2026-03-11 20:42:26.723447,3,3724.26,Interior
1000005896,Sea Voyager,2025-11-04 20:42:26.723453,2026-05-13 20:42:26.723453,3,-16.37,Interior
1000005897,Oceanic Explorer,2025-03-20 20:42:26.723460,2025-05-26 20:42:26.723460,3,2879.1,Balcony
1000005898,Atlantic Dream,2025-11-02 20:42:26.723465,2026-05-18 20:42:26.723465,1,2426.09,Balcony
1000005899,Oceanic Explorer,2025-08-07 20:42:26.723469,2025-10-28 20:42:26.723469,3,1708.83,Interior
1000005900,Atlantic Dream,2025-11-30 20:42:26.723474,2026-05-01 20:42:26.723474,2,948.35,Balcony
1000005901,Oceanic Explorer,2025-05-24 20:42:26.723479,2025-09-28 20:42:26.723479,4,-364.33,Interior
1000005902,Oceanic Explorer,2025-10-04 20:42:26.723489,2026-02-25 20:42:26.723489,1,6465.55,Interior
1000005903,Sea Voyager,2025-09-27 20:42:26.723492,2025-10-26 20:42:26.723492,2,2606.37,Interior
1000005904,Atlantic Dream,2025-07-17 20:42:26.723497,2025-10-02 20:42:26.723497,2,1774.34,Balcony
1000005905,Sea Voyager,2025-08-24 20:42:26.723502,2025-11-18 20:42:26.723502,1,1990.73,Suite
1000005906,Atlantic Dream,2025-07-23 20:42:26.723505,2025-07-29 20:42:26.723505,3,8030.44,Oceanview
1000005907,Atlantic Dream,2025-12-26 20:42:26.723511,2026-05-30 20:42:26.723511,3,4466.32,Interior
1000005908,Atlantic Dream,2025-12-30 20:42:26.723517,2026-03-15 20:42:26.723517,3,1126.04,Interior
1000005909,Sea Voyager,2025-07-02 20:42:26.723525,2025-08-20 20:42:26.723525,3,8179.94,Suite
1000005910,Sea Voyager,2026-03-11 20:42:26.723532,2026-06-17 20:42:26.723532,4,8859.48,Balcony
1000005911,Atlantic Dream,2025-12-15 20:42:26.723538,2026-06-01 20:42:26.723538,4,8663.17,Balcony
1000005912,Oceanic Explorer,2025-06-22 20:42:26.723545,2025-12-24 20:42:26.723545,1,8611.01,Balcony
1000005913,Sea Voyager,2025-04-21 20:42:26.723549,2025-07-18 20:42:26.723549,1,7833.65,Balcony
1000005914,Atlantic Dream,2025-04-25 20:42:26.723554,2025-06-20 20:42:26.723554,4,310.46,Balcony
1000005915,Oceanic Explorer,2025-07-10 20:42:26.723561,2025-09-12 20:42:26.723561,1,3818.24,Interior
1000005916,Sea Voyager,2025-03-22 20:42:26.723565,2025-08-13 20:42:26.723565,4,9551.16,Balcony
1000005917,Sea Voyager,2026-02-28 20:42:26.723573,2026-08-05 20:42:26.723573,3,5684.91,Balcony
1000005918,Atlantic Dream,2025-11-27 20:42:26.723578,2026-06-01 20:42:26.723578,2,4004.93,Interior
1000005919,Sea Voyager,2025-07-20 20:42:26.723583,2025-11-18 20:42:26.723583,4,3399.86,Balcony
1000005920,Oceanic Explorer,2026-02-12 20:42:26.723590,2026-08-25 20:42:26.723590,2,2377.14,Oceanview
1000005921,Oceanic Explorer,2025-09-16 20:42:26.723595,2025-10-15 20:42:26.723595,2,1444.71,Interior
1000005922,Oceanic Explorer,2025-05-05 20:42:26.723600,2025-10-02 20:42:26.723600,1,9246.73,Balcony
1000005923,Atlantic Dream,2025-08-25 20:42:26.723603,2025-10-10 20:42:26.723603,1,7022.68,Balcony
1000005924,Atlantic Dream,2025-07-06 20:42:26.723607,2025-10-03 20:42:26.723607,3,4802.05,Balcony
1000005925,Sea Voyager,2026-03-08 20:42:26.723612,2026-06-06 20:42:26.723612,2,1690.31,Balcony
1000005926,Atlantic Dream,2025-05-20 20:42:26.723618,2025-10-19 20:42:26.723618,3,2417.21,Balcony
1000005927,Oceanic Explorer,2026-01-03 20:42:26.723625,2026-07-08 20:42:26.723625,1,8016.68,Balcony
1000005928,Sea Voyager,2025-05-17 20:42:26.723629,2025-08-18 20:42:26.723629,2,6266.98,Oceanview
1000005929,Sea Voyager,2026-01-12 20:42:26.723633,2026-05-15 20:42:26.723633,1,8075.3,Interior
1000005930,Atlantic Dream,2026-02-05 20:42:26.723637,2026-04-06 20:42:26.723637,2,1835.93,Balcony
1000005931,Oceanic Explorer,2025-10-24 20:42:26.723642,2026-01-22 20:42:26.723642,1,-105.36,Balcony
1000005932,Oceanic Explorer,2025-08-11 20:42:26.723645,2025-09-03 20:42:26.723645,2,9096.95,Interior
1000005933,Atlantic Dream,2025-04-01 20:42:26.723650,2025-07-27 20:42:26.723650,4,2265.62,Balcony
1000005934,Sea Voyager,2025-11-03 20:42:26.723657,2026-01-27 20:42:26.723657,3,715.24,Interior
1000005935,Atlantic Dream,2025-03-24 20:42:26.723663,2025-05-21 20:42:26.723663,4,5319.6,Balcony
1000005936,Atlantic Dream,2025-11-04 20:42:26.723670,2026-04-13 20:42:26.723670,3,356.6,Interior
1000005937,Sea Voyager,2026-01-10 20:42:26.723676,2026-02-16 20:42:26.723676,2,2204.45,Balcony
1000005938,Oceanic Explorer,2025-06-18 20:42:26.723682,2025-07-24 20:42:26.723682,2,2127.01,Balcony
1000005939,Oceanic Explorer,2025-11-16 20:42:26.723688,2026-02-03 20:42:26.723688,2,8071.95,Oceanview
1000005940,Atlantic Dream,2025-10-10 20:42:26.723692,2026-04-23 20:42:26.723692,2,6876.68,Oceanview
1000005941,Oceanic Explorer,2025-09-29 20:42:26.723697,2025-09-23 20:42:26.723697,3,4557.23,Interior
1000005942,Atlantic Dream,2025-09-06 20:42:26.723703,2025-11-02 20:42:26.723703,4,7471.98,Oceanview
1000005943,Sea Voyager,2026-03-05 20:42:26.723714,2026-09-15 20:42:26.723714,4,3326.92,Interior
1000005944,Atlantic Dream,2025-06-25 20:42:26.723727,2025-11-30 20:42:26.723727,3,1111.93,Balcony
1000005945,Oceanic Explorer,2025-06-08 20:42:26.723733,2025-10-07 20:42:26.723733,2,7118.23,Balcony
1000005946,Sea Voyager,2025-11-27 20:42:26.723738,2026-04-15 20:42:26.723738,1,5165.27,Interior
1000005947,Atlantic Dream,2025-09-17 20:42:26.723741,2025-10-17 20:42:26.723741,1,9574.81,Balcony
1000005948,Atlantic Dream,2025-12-25 20:42:26.723744,2026-04-15 20:42:26.723744,4,5640.14,Interior
1000005949,Atlantic Dream,2025-04-25 20:42:26.723752,2025-05-31 20:42:26.723752,3,7358.79,Interior
1000005950,Sea Voyager,2025-06-25 20:42:26.723758,2025-08-21 20:42:26.723758,1,7311.66,Balcony
1000005951,Sea Voyager,2025-08-16 20:42:26.723767,2025-09-16 20:42:26.723767,3,1795.65,Interior
1000005952,Oceanic Explorer,2025-05-22 20:42:26.723773,2025-08-01 20:42:26.723773,1,6223.24,Balcony
1000005953,Oceanic Explorer,2025-10-27 20:42:26.723777,2026-04-11 20:42:26.723777,1,2238.37,Interior
1000005954,Sea Voyager,2025-06-01 20:42:26.723780,2025-09-13 20:42:26.723780,3,9444.8,Balcony
1000005955,Atlantic Dream,2025-11-27 20:42:26.723786,2026-03-05 20:42:26.723786,4,2230.06,Balcony
1000005956,Atlantic Dream,2025-05-29 20:42:26.723793,2025-06-02 20:42:26.723793,1,3061.94,Balcony
1000005957,Sea Voyager,2025-04-07 20:42:26.723797,2025-05-08 20:42:26.723797,1,9957.47,Interior
1000005958,Oceanic Explorer,2025-10-17 20:42:26.723802,2026-03-04 20:42:26.723802,1,7106.0,Oceanview
1000005959,Sea Voyager,2025-11-07 20:42:26.723805,2026-04-30 20:42:26.723805,1,4554.86,Balcony
1000005960,Oceanic Explorer,2025-06-16 20:42:26.723808,2025-08-19 20:42:26.723808,4,8363.18,Balcony
1000005961,Sea Voyager,2025-09-01 20:42:26.723815,2025-10-08 20:42:26.723815,3,3692.98,Interior
1000005962,Atlantic Dream,2025-03-22 20:42:26.723821,2025-04-03 20:42:26.723821,1,7993.08,Balcony
1000005963,Sea Voyager,2025-07-03 20:42:26.723824,2025-12-17 20:42:26.723824,1,6650.33,Interior
1000005964,Sea Voyager,2026-01-20 20:42:26.723828,2026-02-18 20:42:26.723828,3,5670.9,Balcony
1000005965,Sea Voyager,2025-03-29 20:42:26.723836,2025-05-20 20:42:26.723836,1,5656.0,Interior
1000005966,Oceanic Explorer,2025-11-28 20:42:26.723841,2026-01-31 20:42:26.723841,2,2370.09,Interior
1000005967,Atlantic Dream,2025-08-15 20:42:26.723845,2025-10-12 20:42:26.723845,2,3265.25,Interior
1000005968,Oceanic Explorer,2025-07-05 20:42:26.723851,2026-01-02 20:42:26.723851,2,6047.38,Balcony
1000005969,Oceanic Explorer,2025-04-12 20:42:26.723856,2025-09-10 20:42:26.723856,1,2998.07,Balcony
1000005970,Sea Voyager,2025-05-06 20:42:26.723860,2025-09-06 20:42:26.723860,2,4599.65,Oceanview
1000005971,Oceanic Explorer,2025-08-15 20:42:26.723864,2025-08-24 20:42:26.723864,2,5038.92,Oceanview
1000005972,Atlantic Dream,2025-10-18 20:42:26.723869,2026-01-30 20:42:26.723869,1,4151.29,Balcony
1000005973,Atlantic Dream,2025-07-26 20:42:26.723872,2025-12-22 20:42:26.723872,1,7995.39,Oceanview
1000005974,,2025-06-09 20:42:26.723877,2025-06-08 20:42:26.723877,2,7485.67,Balcony
1000005975,Sea Voyager,2025-10-10 20:42:26.723883,2025-11-07 20:42:26.723883,3,5116.68,Balcony
1000005976,Sea Voyager,2025-12-02 20:42:26.723889,2026-06-06 20:42:26.723889,1,3579.55,Oceanview
1000005977,Oceanic Explorer,2025-07-21 20:42:26.723892,2025-09-12 20:42:26.723892,4,2943.71,Oceanview
1000005978,Sea Voyager,2025-06-07 20:42:26.723899,2025-06-02 20:42:26.723899,4,2404.02,Interior
1000005979,Sea Voyager,2026-01-26 20:42:26.723906,2026-03-30 20:42:26.723906,3,3252.93,Interior
1000005980,Sea Voyager,2025-06-16 20:42:26.723915,2025-08-31 20:42:26.723915,2,4680.29,Interior
1000005981,Atlantic Dream,2025-09-10 20:42:26.723919,2026-01-19 20:42:26.723919,1,7629.25,Oceanview
1000005982,Oceanic Explorer,2025-11-15 20:42:26.723923,2026-04-10 20:42:26.723923,3,3837.27,Balcony
1000005983,Sea Voyager,2025-08-25 20:42:26.723929,2026-03-06 20:42:26.723929,3,2452.15,Interior
1000005984,Sea Voyager,2025-04-13 20:42:26.723935,2025-10-21 20:42:26.723935,2,7180.75,Balcony
1000005985,Oceanic Explorer,2025-09-04 20:42:26.723939,2025-09-10 20:42:26.723939,3,2371.97,Interior
1000005986,Sea Voyager,2026-02-15 20:42:26.723946,2026-03-22 20:42:26.723946,3,6848.57,Suite
1000005987,,2026-02-20 20:42:26.723953,2026-08-27 20:42:26.723953,4,2322.72,Balcony
1000005988,Atlantic Dream,2026-03-15 20:42:26.723960,2026-08-20 20:42:26.723960,2,1569.73,Oceanview
1000005989,Atlantic Dream,2025-12-03 20:42:26.723965,2025-12-13 20:42:26.723965,4,9203.74,Balcony
1000005990,Sea Voyager,2025-11-09 20:42:26.723972,2025-12-27 20:42:26.723972,4,9346.3,Suite
1000005991,Oceanic Explorer,2025-07-29 20:42:26.723981,2025-07-28 20:42:26.723981,2,927.34,Balcony
1000005992,Atlantic Dream,2025-08-15 20:42:26.723986,2026-02-06 20:42:26.723986,3,7382.94,Interior
1000005993,Oceanic Explorer,2025-08-01 20:42:26.723992,2025-11-11 20:42:26.723992,4,7717.49,Balcony
1000005994,Sea Voyager,2025-07-15 20:42:26.723999,2026-01-03 20:42:26.723999,4,8825.71,Interior
