transaction_id,booking_id,passenger_id,payment_amount,payment_status
1000004847300,1000004847,10000048473,309.98,Failed
1000004848000,1000004848,10000048480,2354.86,Failed
1000004848100,1000004848,10000048481,92.33,Failed
1000004848200,1000004848,10000048482,699.04,Paid
1000004848300,1000004848,10000048483,4835.76,Pending
1000004849000,1000004849,10000048490,2340.18,Paid
1000004849100,1000004849,10000048491,4306.15,Pending
1000004850000,1000004850,10000048500,2312.65,Paid
1000004850100,1000004850,10000048501,1724.34,Failed
1000004850200,1000004850,10000048502,4376.09,Pending
1000004851000,1000004851,10000048510,1208.63,Failed
1000004851100,1000004851,10000048511,2685.13,Pending
1000004852000,1000004852,10000048520,575.02,Failed
1000004852100,1000004852,10000048521,560.02,Failed
1000004852200,1000004852,10000048522,341.9,Paid
1000004853000,1000004853,10000048530,3289.29,Failed
1000004853100,1000004853,10000048531,3296.34,Paid
1000004853200,1000004853,10000048532,2317.89,Pending
1000004853300,1000004853,10000048533,1298.71,Paid
1000004854000,1000004854,10000048540,2816.03,Pending
1000004854100,1000004854,10000048541,2262.77,Paid
1000004854200,1000004854,10000048542,2160.61,Failed
1000004855000,1000004855,10000048550,4685.45,Failed
1000004855100,1000004855,10000048551,3247.84,Paid
1000004856000,1000004856,10000048560,3691.66,Failed
1000004856100,1000004856,10000048561,938.46,Pending
1000004857000,1000004857,10000048570,43.29,Pending
1000004857100,1000004857,10000048571,3827.9,Failed
1000004858000,1000004858,10000048580,662.45,Paid
1000004858100,1000004858,10000048581,2674.43,Paid
1000004858200,1000004858,10000048582,3048.72,Pending
1000004858300,1000004858,10000048583,1203.25,Paid
1000004859000,1000004859,10000048590,1301.95,Paid
1000004859100,1000004859,10000048591,3400.85,Paid
1000004859200,1000004859,10000048592,3658.91,Failed
1000004860000,1000004860,10000048600,4342.65,Paid
1000004860100,1000004860,10000048601,2298.04,Failed
1000004860200,1000004860,10000048602,1929.01,Failed
1000004860300,1000004860,10000048603,3059.14,Pending
1000004861000,1000004861,10000048610,4560.16,Paid
1000004862000,1000004862,10000048620,4193.44,Pending
1000004863000,1000004863,10000048630,1655.1,Failed
1000004863100,1000004863,10000048631,2530.57,Failed
1000004863200,1000004863,10000048632,959.35,Pending
1000004863300,1000004863,10000048633,1857.83,Paid
1000004864000,1000004864,10000048640,2491.19,Pending
1000004864100,1000004864,10000048641,4742.09,Failed
1000004864200,1000004864,10000048642,613.62,Failed
1000004864300,1000004864,10000048643,2032.83,Pending
1000004865000,1000004865,10000048650,4841.49,Failed
1000004865100,1000004865,10000048651,1196.39,Pending
1000004866000,1000004866,10000048660,4420.94,Paid
1000004867000,1000004867,10000048670,521.3,Pending
1000004868000,1000004868,10000048680,2383.92,Failed
1000004868100,1000004868,10000048681,3949.24,Failed
1000004868200,1000004868,10000048682,651.17,Failed
1000004868300,1000004868,10000048683,3782.65,Paid
1000004869000,1000004869,10000048690,3637.6,Failed
1000004870000,1000004870,10000048700,687.16,Paid
1000004870100,1000004870,10000048701,969.52,Paid
1000004870200,1000004870,10000048702,4590.44,Paid
1000004870300,1000004870,10000048703,3836.7,Pending
1000004871000,1000004871,10000048710,2477.31,Failed
1000004872000,1000004872,10000048720,3910.88,Pending
1000004873000,1000004873,10000048730,1946.66,Paid
1000004874000,1000004874,10000048740,4397.18,Failed
1000004874100,1000004874,10000048741,1967.58,Pending
1000004874200,1000004874,10000048742,3778.13,Pending
1000004875000,1000004875,10000048750,2521.44,Pending
1000004876000,1000004876,10000048760,1391.89,Paid
1000004876100,1000004876,10000048761,330.8,Failed
1000004877000,1000004877,10000048770,4094.49,Paid
1000004877100,1000004877,10000048771,3596.61,Failed
1000004877200,1000004877,10000048772,113.84,Failed
1000004877300,1000004877,10000048773,506.15,Pending
1000004878000,1000004878,10000048780,-62.01,Failed
1000004878100,1000004878,10000048781,4424.3,Failed
1000004878200,1000004878,10000048782,1813.71,Pending
1000004879000,1000004879,10000048790,2438.5,Pending
1000004879100,1000004879,10000048791,4617.53,Paid
1000004879200,1000004879,10000048792,2905.46,Paid
1000004879300,1000004879,10000048793,397.98,Failed
1000004880000,1000004880,10000048800,1877.85,Paid
1000004881000,1000004881,10000048810,2696.85,Pending
1000004882000,1000004882,10000048820,1140.46,Paid
1000004882100,1000004882,10000048821,531.48,Paid
1000004883000,1000004883,10000048830,1301.81,Paid
1000004883100,1000004883,10000048831,4701.29,Pending
1000004883200,1000004883,10000048832,452.43,Paid
1000004884000,1000004884,10000048840,2473.32,Failed
1000004884100,1000004884,10000048841,4174.19,Paid
1000004884200,1000004884,10000048842,1518.21,Failed
1000004885000,1000004885,10000048850,142.67,Pending
1000004885100,1000004885,10000048851,1317.7,Failed
1000004885200,1000004885,10000048852,4588.98,Paid
1000004886000,1000004886,10000048860,2472.8,Paid
1000004886100,1000004886,10000048861,73.76,Pending
1000004886200,1000004886,10000048862,2984.73,Paid
1000004886300,1000004886,10000048863,3007.71,Paid
1000004887000,1000004887,10000048870,4099.84,Failed
1000004887100,1000004887,10000048871,603.47,Paid
1000004887200,1000004887,10000048872,4495.25,Paid
1000004887300,1000004887,10000048873,4106.48,Failed
1000004888000,1000004888,10000048880,2848.41,Paid
1000004888100,1000004888,10000048881,1757.46,Paid
1000004889000,1000004889,10000048890,1327.66,Paid
1000004889100,1000004889,10000048891,2005.11,Pending
1000004890000,1000004890,10000048900,4100.96,Pending
1000004891000,1000004891,10000048910,2917.26,Pending
1000004891100,1000004891,10000048911,189.39,Pending
1000004891200,1000004891,10000048912,4688.05,Pending
1000004892000,1000004892,10000048920,1629.47,Failed
1000004892100,1000004892,10000048921,857.4,Paid
1000004892200,1000004892,10000048922,3213.13,Failed
1000004892300,1000004892,10000048923,323.35,Pending
1000004893000,1000004893,10000048930,1375.29,Pending
1000004893100,1000004893,10000048931,4196.65,Pending
1000004893200,1000004893,10000048932,759.08,Paid
1000004894000,1000004894,10000048940,3000.33,Paid
1000004895000,1000004895,10000048950,649.39,Failed
1000004895100,1000004895,10000048951,4439.38,Paid
1000004896000,1000004896,10000048960,974.31,Paid
1000004896100,1000004896,10000048961,1745.87,Paid
1000004896200,1000004896,10000048962,4276.59,Paid
1000004897000,1000004897,10000048970,2520.22,Paid
1000004898000,1000004898,10000048980,956.56,Pending
1000004898100,1000004898,10000048981,4227.17,Pending
1000004898200,1000004898,10000048982,2025.68,Pending
1000004898300,1000004898,10000048983,657.57,Failed
1000004899000,1000004899,10000048990,3964.91,Paid
1000004899100,1000004899,10000048991,2563.99,Pending
1000004899200,1000004899,10000048992,1642.7,Failed
1000004900000,1000004900,10000049000,215.22,Failed
1000004900100,1000004900,10000049001,961.24,Paid
1000004900200,1000004900,10000049002,4948.7,Pending
1000004901000,1000004901,10000049010,645.14,Paid
1000004901100,1000004901,10000049011,3989.87,Failed
1000004902000,1000004902,10000049020,3406.35,Paid
1000004902100,1000004902,10000049021,4173.48,Paid
1000004902200,1000004902,10000049022,4376.6,Pending
1000004902300,1000004902,10000049023,1303.18,Pending
1000004903000,1000004903,10000049030,2106.88,Paid
1000004903100,1000004903,10000049031,3159.74,Pending
1000004903200,1000004903,10000049032,3703.36,Paid
1000004904000,1000004904,10000049040,792.24,Pending
1000004905000,1000004905,10000049050,4565.84,Failed
1000004905100,1000004905,10000049051,16.61,Pending
1000004905200,1000004905,10000049052,4508.17,Pending
1000004905300,1000004905,10000049053,72.7,Failed
1000004906000,1000004906,10000049060,996.97,Failed
1000004906100,1000004906,10000049061,4528.01,Paid
1000004906200,1000004906,10000049062,4688.85,Pending
1000004906300,1000004906,10000049063,3559.51,Pending
1000004907000,1000004907,10000049070,2182.12,Paid
1000004908000,1000004908,10000049080,2153.28,Failed
1000004908100,1000004908,10000049081,-176.15,Failed
1000004908200,1000004908,10000049082,498.2,Pending
1000004908300,1000004908,10000049083,2453.33,Paid
1000004909000,1000004909,10000049090,1345.75,Failed
1000004909100,1000004909,10000049091,4608.34,Pending
1000004909200,1000004909,10000049092,3024.96,Failed
1000004910000,1000004910,10000049100,3167.11,Failed
1000004910100,1000004910,10000049101,3460.78,Pending
1000004910200,1000004910,10000049102,2750.14,Paid
1000004911000,1000004911,10000049110,1552.27,Pending
1000004912000,1000004912,10000049120,3274.67,Pending
1000004912100,1000004912,10000049121,2389.39,Paid
1000004912200,1000004912,10000049122,1078.07,Pending
1000004913000,1000004913,10000049130,1790.23,Pending
1000004913100,1000004913,10000049131,4318.21,Pending
1000004913200,1000004913,10000049132,1725.44,Pending
1000004914000,1000004914,10000049140,489.61,Pending
1000004914100,1000004914,10000049141,3883.68,Paid
1000004915000,1000004915,10000049150,2299.26,Pending
1000004915100,1000004915,10000049151,2018.3,Paid
1000004915200,1000004915,10000049152,1195.39,Pending
1000004916000,1000004916,10000049160,499.63,Failed
1000004916100,1000004916,10000049161,4770.46,Failed
1000004917000,1000004917,10000049170,76.85,Pending
1000004917100,1000004917,10000049171,4222.92,Failed
1000004917200,1000004917,10000049172,4968.39,Paid
1000004917300,1000004917,10000049173,1911.86,Failed
1000004918000,1000004918,10000049180,1420.86,Pending
1000004918100,1000004918,10000049181,4252.53,Paid
1000004919000,1000004919,10000049190,2054.1,Paid
1000004920000,1000004920,10000049200,4604.1,Paid
1000004920100,1000004920,10000049201,4498.58,Paid
1000004921000,1000004921,10000049210,2919.35,Paid
1000004921100,1000004921,10000049211,4840.24,Pending
1000004921200,1000004921,10000049212,2152.32,Pending
1000004922000,1000004922,10000049220,4340.22,Failed
1000004923000,1000004923,10000049230,2889.63,Failed
1000004923100,1000004923,10000049231,2129.82,Pending
1000004924000,1000004924,10000049240,2258.99,Failed
1000004924100,1000004924,10000049241,3561.76,Failed
1000004924200,1000004924,10000049242,2465.42,Paid
1000004925000,1000004925,10000049250,3589.61,Failed
1000004925100,1000004925,10000049251,3176.57,Failed
1000004925200,1000004925,10000049252,3885.68,Failed
1000004925300,1000004925,10000049253,236.41,Paid
1000004926000,1000004926,10000049260,4611.65,Paid
1000004927000,1000004927,10000049270,1939.38,Failed
1000004928000,1000004928,10000049280,3475.2,Pending
1000004928100,1000004928,10000049281,4303.33,Pending
1000004928200,1000004928,10000049282,227.98,Paid
1000004928300,1000004928,10000049283,4489.03,Pending
1000004929000,1000004929,10000049290,2621.21,Paid
1000004929100,1000004929,10000049291,2374.31,Paid
1000004929200,1000004929,10000049292,2248.83,Pending
1000004930000,1000004930,10000049300,2349.34,Failed
1000004930100,1000004930,10000049301,3733.94,Pending
1000004931000,1000004931,10000049310,169.68,Failed
1000004931100,1000004931,10000049311,4812.67,Pending
1000004932000,1000004932,10000049320,75.8,Failed
1000004932100,1000004932,10000049321,2525.09,Failed
1000004932200,1000004932,10000049322,1384.12,Failed
1000004932300,1000004932,10000049323,2485.1,Failed
1000004933000,1000004933,10000049330,2424.4,Pending
1000004933100,1000004933,10000049331,4486.25,Failed
1000004933200,1000004933,10000049332,656.72,Failed
1000004934000,1000004934,10000049340,4569.13,Pending
1000004934100,1000004934,10000049341,897.91,Paid
1000004935000,1000004935,10000049350,1343.36,Paid
1000004936000,1000004936,10000049360,3289.91,Paid
1000004936100,1000004936,10000049361,3431.95,Failed
1000004936200,1000004936,10000049362,4643.15,Paid
1000004936300,1000004936,10000049363,2388.12,Paid
1000004937000,1000004937,10000049370,1018.93,Pending
1000004937100,1000004937,10000049371,780.8,Pending
1000004937200,1000004937,10000049372,3756.87,Pending
1000004937300,1000004937,10000049373,3221.16,Failed
1000004938000,1000004938,10000049380,1487.47,Paid
1000004938100,1000004938,10000049381,1480.78,Pending
1000004938200,1000004938,10000049382,11.36,Paid
1000004938300,1000004938,10000049383,1962.61,Failed
1000004939000,1000004939,10000049390,418.59,Paid
1000004939100,1000004939,10000049391,617.94,Failed
1000004940000,1000004940,10000049400,-131.95,Failed
1000004940100,1000004940,10000049401,2403.21,Paid
1000004940200,1000004940,10000049402,-65.22,Paid
1000004940300,1000004940,10000049403,1705.43,Failed
1000004941000,1000004941,10000049410,3143.91,Failed
1000004941100,1000004941,10000049411,206.59,Pending
1000004942000,1000004942,10000049420,4350.7,Paid
1000004942100,1000004942,10000049421,588.05,Paid
1000004942200,1000004942,10000049422,1579.91,Failed
1000004943000,1000004943,10000049430,2086.29,Paid
1000004944000,1000004944,10000049440,3463.48,Failed
1000004944100,1000004944,10000049441,3830.99,Failed
1000004945000,1000004945,10000049450,283.06,Paid
1000004945100,1000004945,10000049451,4436.73,Pending
1000004945200,1000004945,10000049452,3915.85,Paid
1000004945300,1000004945,10000049453,4687.91,Paid
1000004946000,1000004946,10000049460,2536.3,Failed
1000004946100,1000004946,10000049461,3318.58,Pending
1000004947000,1000004947,10000049470,663.86,Pending
1000004947100,1000004947,10000049471,3248.9,Pending
1000004947200,1000004947,10000049472,933.48,Failed
1000004947300,1000004947,10000049473,3463.83,Pending
1000004948000,1000004948,10000049480,2398.56,Failed
1000004948100,1000004948,10000049481,1585.98,Failed
1000004949000,1000004949,10000049490,318.63,Failed
1000004949100,1000004949,10000049491,511.19,Paid
1000004949200,1000004949,10000049492,4055.4,Failed
1000004950000,1000004950,10000049500,1326.68,Pending
1000004950100,1000004950,10000049501,1960.1,Failed
1000004950200,1000004950,10000049502,2072.25,Failed
1000004951000,1000004951,10000049510,4686.69,Failed
1000004952000,1000004952,10000049520,4697.18,Failed
1000004952100,1000004952,10000049521,4132.78,Failed
1000004953000,1000004953,10000049530,1100.24,Paid
1000004953100,1000004953,10000049531,4397.8,Paid
1000004953200,1000004953,10000049532,2270.14,Paid
1000004954000,1000004954,10000049540,4023.31,Pending
1000004955000,1000004955,10000049550,1361.72,Failed
1000004956000,1000004956,10000049560,1277.85,Failed
1000004956100,1000004956,10000049561,4699.01,Paid
1000004956200,1000004956,10000049562,741.1,Failed
1000004957000,1000004957,10000049570,3144.94,Paid
1000004957100,1000004957,10000049571,470.82,Pending
1000004958000,1000004958,10000049580,1509.57,Failed
1000004958100,1000004958,10000049581,899.81,Paid
1000004958200,1000004958,10000049582,2228.31,Failed
1000004959000,1000004959,10000049590,-129.16,Failed
1000004959100,1000004959,10000049591,3842.11,Paid
1000004960000,1000004960,10000049600,-26.11,Paid
1000004961000,1000004961,10000049610,1733.6,Paid
1000004961100,1000004961,10000049611,4703.64,Paid
1000004962000,1000004962,10000049620,3653.67,Failed
1000004962100,1000004962,10000049621,4564.85,Failed
1000004962200,1000004962,10000049622,2097.09,Pending
1000004962300,1000004962,10000049623,1113.58,Paid
1000004963000,1000004963,10000049630,4579.47,Paid
1000004964000,1000004964,10000049640,172.07,Paid
1000004964100,1000004964,10000049641,308.25,Pending
1000004964200,1000004964,10000049642,4214.82,Pending
1000004965000,1000004965,10000049650,4121.61,Paid
1000004965100,1000004965,10000049651,484.37,Pending
1000004965200,1000004965,10000049652,1453.71,Paid
1000004966000,1000004966,10000049660,3782.76,Paid
1000004966100,1000004966,10000049661,4572.74,Paid
1000004967000,1000004967,10000049670,972.38,Pending
1000004967100,1000004967,10000049671,1149.48,Pending
1000004967200,1000004967,10000049672,4474.55,Pending
1000004968000,1000004968,10000049680,4155.24,Pending
1000004968100,1000004968,10000049681,3322.72,Failed
1000004968200,1000004968,10000049682,2821.69,Pending
1000004969000,1000004969,10000049690,-72.89,Paid
1000004969100,1000004969,10000049691,262.48,Pending
1000004969200,1000004969,10000049692,3244.36,Pending
1000004969300,1000004969,10000049693,2452.88,Pending
1000004970000,1000004970,10000049700,265.87,Paid
1000004970100,1000004970,10000049701,126.35,Paid
1000004971000,1000004971,10000049710,2128.64,Paid
1000004971100,1000004971,10000049711,4174.07,Failed
1000004971200,1000004971,10000049712,4071.48,Pending
1000004971300,1000004971,10000049713,2211.01,Paid
1000004972000,1000004972,10000049720,3481.38,Failed
1000004973000,1000004973,10000049730,2843.98,Paid
1000004973100,1000004973,10000049731,1507.83,Failed
1000004974000,1000004974,10000049740,-135.44,Failed
1000004974100,1000004974,10000049741,4004.26,Paid
1000004974200,1000004974,10000049742,4046.21,Paid
1000004975000,1000004975,10000049750,4792.02,Failed
1000004976000,1000004976,10000049760,3311.5,Pending
1000004976100,1000004976,10000049761,337.51,Paid
1000004977000,1000004977,10000049770,3096.96,Failed
1000004977100,1000004977,10000049771,4515.79,Failed
1000004977200,1000004977,10000049772,1775.35,Paid
1000004978000,1000004978,10000049780,3384.03,Failed
1000004978100,1000004978,10000049781,2804.9,Failed
1000004979000,1000004979,10000049790,2224.8,Paid
1000004979100,1000004979,10000049791,2039.93,Failed
1000004979200,1000004979,10000049792,840.66,Failed
1000004980000,1000004980,10000049800,448.77,Paid
1000004980100,1000004980,10000049801,2463.82,Failed
1000004981000,1000004981,10000049810,1810.16,Failed
1000004981100,1000004981,10000049811,3304.72,Failed
1000004981200,1000004981,10000049812,-30.37,Pending
1000004981300,1000004981,10000049813,1449.07,Failed
1000004982000,1000004982,10000049820,3565.06,Paid
1000004983000,1000004983,10000049830,-47.06,Paid
1000004984000,1000004984,10000049840,4951.51,Failed
1000004984100,1000004984,10000049841,836.02,Failed
1000004985000,1000004985,10000049850,2144.11,Pending
1000004985100,1000004985,10000049851,4579.79,Paid
1000004985200,1000004985,10000049852,1984.93,Pending
1000004986000,1000004986,10000049860,1897.83,Pending
1000004987000,1000004987,10000049870,3990.69,Pending
1000004988000,1000004988,10000049880,212.39,Failed
1000004988100,1000004988,10000049881,2412.93,Paid
1000004988200,1000004988,10000049882,233.05,Pending
1000004989000,1000004989,10000049890,1438.02,Paid
1000004990000,1000004990,10000049900,1300.11,Paid
1000004991000,1000004991,10000049910,3468.12,Pending
1000004991100,1000004991,10000049911,1083.53,Pending
1000004991200,1000004991,10000049912,3966.13,Pending
1000004991300,1000004991,10000049913,1139.92,Failed
1000004992000,1000004992,10000049920,795.83,Failed
1000004992100,1000004992,10000049921,3150.31,Paid
1000004992200,1000004992,10000049922,2626.65,Failed
1000004993000,1000004993,10000049930,1909.97,Paid
1000004993100,1000004993,10000049931,3925.96,Paid
1000004993200,1000004993,10000049932,1959.71,Failed
1000004993300,1000004993,10000049933,-5.19,Failed
1000004994000,1000004994,10000049940,443.57,Failed
1000004994100,1000004994,10000049941,3442.01,Failed
1000004995000,1000004995,10000049950,4341.87,Failed
1000004995100,1000004995,10000049951,3351.15,Failed
1000004996000,1000004996,10000049960,1744.96,Paid
1000004997000,1000004997,10000049970,3610.66,Pending
1000004998000,1000004998,10000049980,-79.91,Pending
1000004998100,1000004998,10000049981,1368.92,Paid
1000004999000,1000004999,10000049990,489.82,Paid
1000005000000,1000005000,10000050000,3518.86,Pending
1000005001000,1000005001,10000050010,4410.19,Paid
1000005001100,1000005001,10000050011,4742.82,Paid
1000005002000,1000005002,10000050020,726.79,Failed
1000005002100,1000005002,10000050021,1921.23,Pending
1000005003000,1000005003,10000050030,444.24,Pending
1000005003100,1000005003,10000050031,479.4,Failed
1000005004000,1000005004,10000050040,4292.51,Pending
1000005004100,1000005004,10000050041,2882.16,Pending
1000005005000,1000005005,10000050050,1172.31,Failed
1000005005100,1000005005,10000050051,3277.47,Pending
1000005006000,1000005006,10000050060,2905.91,Pending
1000005006100,1000005006,10000050061,2421.01,Pending
1000005006200,1000005006,10000050062,867.56,Paid
1000005006300,1000005006,10000050063,209.35,Paid
1000005007000,1000005007,10000050070,3668.93,Pending
1000005008000,1000005008,10000050080,4716.98,Pending
1000005009000,1000005009,10000050090,4787.41,Pending
1000005009100,1000005009,10000050091,4525.67,Failed
1000005010000,1000005010,10000050100,1698.84,Failed
1000005011000,1000005011,10000050110,970.21,Paid
1000005011100,1000005011,10000050111,4851.24,Paid
1000005012000,1000005012,10000050120,1495.47,Paid
1000005012100,1000005012,10000050121,1951.54,Paid
1000005012200,1000005012,10000050122,3084.93,Failed
1000005012300,1000005012,10000050123,3043.53,Failed
1000005013000,1000005013,10000050130,2148.76,Failed
1000005014000,1000005014,10000050140,486.2,Failed
1000005014100,1000005014,10000050141,1884.23,Pending
1000005015000,1000005015,10000050150,-142.55,Failed
1000005016000,1000005016,10000050160,2872.27,Pending
1000005017000,1000005017,10000050170,3561.27,Pending
1000005017100,1000005017,10000050171,3986.21,Failed
1000005018000,1000005018,10000050180,3194.55,Paid
1000005019000,1000005019,10000050190,4822.75,Pending
1000005020000,1000005020,10000050200,1478.32,Pending
1000005020100,1000005020,10000050201,3381.14,Failed
1000005020200,1000005020,10000050202,2520.95,Failed
1000005021000,1000005021,10000050210,2117.29,Pending
1000005021100,1000005021,10000050211,1659.71,Paid
1000005022000,1000005022,10000050220,3812.75,Paid
1000005022100,1000005022,10000050221,1940.32,Paid
1000005022200,1000005022,10000050222,1434.72,Pending
1000005022300,1000005022,10000050223,2189.73,Paid
1000005023000,1000005023,10000050230,196.44,Failed
1000005023100,1000005023,10000050231,1925.82,Failed
1000005023200,1000005023,10000050232,382.8,Failed
1000005024000,1000005024,10000050240,4974.58,Pending
1000005024100,1000005024,10000050241,972.28,Paid
1000005024200,1000005024,10000050242,1925.05,Failed
1000005025000,1000005025,10000050250,2419.41,Failed
1000005025100,1000005025,10000050251,1724.84,Pending
1000005025200,1000005025,10000050252,986.4,Paid
1000005025300,1000005025,10000050253,4866.15,Failed
1000005026000,1000005026,10000050260,1620.05,Paid
1000005026100,1000005026,10000050261,664.81,Failed
1000005027000,1000005027,10000050270,11.28,Paid
1000005027100,1000005027,10000050271,118.87,Pending
1000005027200,1000005027,10000050272,444.74,Failed
1000005028000,1000005028,10000050280,1160.72,Paid
1000005029000,1000005029,10000050290,1593.08,Paid
1000005029100,1000005029,10000050291,145.31,Pending
1000005029200,1000005029,10000050292,3265.57,Failed
1000005030000,1000005030,10000050300,4164.93,Paid
1000005031000,1000005031,10000050310,388.57,Pending
1000005032000,1000005032,10000050320,759.78,Failed
1000005032100,1000005032,10000050321,4600.94,Pending
1000005032200,1000005032,10000050322,4784.14,Pending
1000005033000,1000005033,10000050330,1267.28,Failed
1000005033100,1000005033,10000050331,2346.35,Pending
1000005034000,1000005034,10000050340,4425.52,Failed
1000005034100,1000005034,10000050341,588.31,Pending
1000005034200,1000005034,10000050342,433.88,Failed
1000005034300,1000005034,10000050343,3664.63,Paid
1000005035000,1000005035,10000050350,1102.6,Pending
1000005035100,1000005035,10000050351,4555.56,Paid
1000005036000,1000005036,10000050360,1050.65,Paid
1000005036100,1000005036,10000050361,3029.71,Paid
1000005036200,1000005036,10000050362,824.11,Failed
1000005037000,1000005037,10000050370,3451.72,Failed
1000005038000,1000005038,10000050380,300.64,Paid
1000005038100,1000005038,10000050381,2344.84,Failed
1000005038200,1000005038,10000050382,527.04,Paid
1000005038300,1000005038,10000050383,-167.85,Paid
1000005039000,1000005039,10000050390,3883.66,Pending
1000005039100,1000005039,10000050391,3701.19,Failed
1000005039200,1000005039,10000050392,3574.85,Pending
1000005039300,1000005039,10000050393,720.34,Pending
1000005040000,1000005040,10000050400,2281.87,Paid
1000005041000,1000005041,10000050410,4021.26,Failed
1000005041100,1000005041,10000050411,4250.65,Pending
1000005041200,1000005041,10000050412,4459.72,Failed
1000005041300,1000005041,10000050413,886.67,Pending
1000005042000,1000005042,10000050420,4027.85,Pending
1000005042100,1000005042,10000050421,1913.94,Pending
1000005042200,1000005042,10000050422,3803.43,Failed
1000005043000,1000005043,10000050430,2546.9,Paid
1000005043100,1000005043,10000050431,1087.97,Paid
1000005043200,1000005043,10000050432,1115.61,Paid
1000005044000,1000005044,10000050440,1461.04,Failed
1000005045000,1000005045,10000050450,1074.63,Failed
1000005045100,1000005045,10000050451,514.42,Paid
1000005045200,1000005045,10000050452,3329.7,Pending
1000005045300,1000005045,10000050453,567.94,Failed
1000005046000,1000005046,10000050460,4465.79,Pending
1000005046100,1000005046,10000050461,2265.81,Paid
1000005046200,1000005046,10000050462,1559.25,Paid
1000005046300,1000005046,10000050463,-44.52,Failed
1000005047000,1000005047,10000050470,4907.13,Pending
1000005047100,1000005047,10000050471,1279.03,Paid
1000005047200,1000005047,10000050472,-176.33,Pending
1000005048000,1000005048,10000050480,38.56,Pending
1000005048100,1000005048,10000050481,4356.89,Pending
1000005048200,1000005048,10000050482,-96.13,Failed
1000005049000,1000005049,10000050490,4360.23,Failed
1000005049100,1000005049,10000050491,864.19,Failed
1000005049200,1000005049,10000050492,702.71,Failed
1000005049300,1000005049,10000050493,2921.44,Paid
1000005050000,1000005050,10000050500,4809.73,Failed
1000005051000,1000005051,10000050510,2082.68,Paid
1000005051100,1000005051,10000050511,4934.77,Paid
1000005051200,1000005051,10000050512,1236.21,Pending
1000005052000,1000005052,10000050520,2659.51,Pending
1000005053000,1000005053,10000050530,377.05,Pending
1000005054000,1000005054,10000050540,2807.26,Paid
1000005054100,1000005054,10000050541,750.75,Pending
1000005054200,1000005054,10000050542,4807.96,Failed
1000005055000,1000005055,10000050550,4605.72,Paid
1000005055100,1000005055,10000050551,1417.04,Pending
1000005055200,1000005055,10000050552,4140.21,Paid
1000005055300,1000005055,10000050553,583.77,Pending
1000005056000,1000005056,10000050560,4308.72,Failed
1000005057000,1000005057,10000050570,4800.68,Paid
1000005057100,1000005057,10000050571,1261.79,Pending
1000005057200,1000005057,10000050572,876.62,Paid
1000005058000,1000005058,10000050580,3846.04,Paid
1000005059000,1000005059,10000050590,1184.31,Failed
1000005059100,1000005059,10000050591,2038.61,Pending
1000005059200,1000005059,10000050592,2782.61,Failed
1000005059300,1000005059,10000050593,1811.56,Paid
1000005060000,1000005060,10000050600,2396.54,Paid
1000005060100,1000005060,10000050601,2953.03,Failed
1000005060200,1000005060,10000050602,1044.17,Pending
1000005061000,1000005061,10000050610,3752.43,Paid
1000005061100,1000005061,10000050611,3958.79,Paid
1000005061200,1000005061,10000050612,2357.31,Paid
1000005062000,1000005062,10000050620,4099.99,Paid
1000005062100,1000005062,10000050621,4231.08,Failed
1000005063000,1000005063,10000050630,3892.81,Paid
1000005063100,1000005063,10000050631,3378.77,Failed
1000005064000,1000005064,10000050640,1657.17,Failed
1000005064100,1000005064,10000050641,4000.5,Failed
1000005064200,1000005064,10000050642,791.47,Pending
1000005064300,1000005064,10000050643,2336.57,Pending
1000005065000,1000005065,10000050650,2311.11,Pending
1000005065100,1000005065,10000050651,714.43,Failed
1000005065200,1000005065,10000050652,1645.45,Pending
1000005066000,1000005066,10000050660,3515.8,Paid
1000005066100,1000005066,10000050661,2984.81,Failed
1000005066200,1000005066,10000050662,4755.16,Paid
1000005066300,1000005066,10000050663,3363.72,Failed
1000005067000,1000005067,10000050670,618.48,Paid
1000005068000,1000005068,10000050680,277.01,Pending
1000005068100,1000005068,10000050681,4618.92,Pending
1000005068200,1000005068,10000050682,4204.36,Failed
1000005068300,1000005068,10000050683,4004.56,Failed
1000005069000,1000005069,10000050690,1096.64,Paid
1000005069100,1000005069,10000050691,2554.96,Failed
1000005069200,1000005069,10000050692,4768.59,Paid
1000005070000,1000005070,10000050700,1709.22,Paid
1000005071000,1000005071,10000050710,1515.31,Failed
1000005072000,1000005072,10000050720,135.71,Paid
1000005072100,1000005072,10000050721,4406.32,Paid
1000005072200,1000005072,10000050722,2572.7,Failed
1000005073000,1000005073,10000050730,1754.72,Pending
1000005073100,1000005073,10000050731,4855.7,Failed
1000005073200,1000005073,10000050732,4234.52,Pending
1000005074000,1000005074,10000050740,1510.7,Pending
1000005074100,1000005074,10000050741,2890.24,Pending
1000005074200,1000005074,10000050742,4821.09,Pending
1000005075000,1000005075,10000050750,1217.68,Failed
1000005075100,1000005075,10000050751,4571.41,Failed
1000005075200,1000005075,10000050752,318.12,Pending
1000005076000,1000005076,10000050760,431.87,Failed
1000005076100,1000005076,10000050761,2277.89,Failed
1000005076200,1000005076,10000050762,292.13,Paid
1000005077000,1000005077,10000050770,246.01,Paid
1000005078000,1000005078,10000050780,4655.38,Pending
1000005078100,1000005078,10000050781,3906.43,Paid
